postId	champ	balise	hote	url
3155	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schillings_mona_lisa_jalousie.mp4
3155	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schillings_mona_lisa_vengeance.mp4
3155	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schillings_mona_lisa_amour_kemp.mp4
3155	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schillings_mona_lisa_fin.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/wieck_lorelei.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/bosmans_violoncelle.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/boulanger_couchants.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/kapralova_carillon.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schindler_hymne.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/francesca_caccini_liberazione_melissa_sartori.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/jacquet_ulysse.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/kinkel_voruberfahrt.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/holmes_ludus_pro_patria.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/bacewicz_4.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/ustvolskaya_6.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/sokolovic_sirenes.mp4
3158	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/aboulker_titubait.mp4
316	corpsHtml	img	www.abeillemusique.com	http://www.abeillemusique.com/images/references/alpha068.jpg
316	corpsHtml	img	images.amazon.com	http://images.amazon.com/images/P/B0000007NX.01._SCMZZZZZZZ_.jpg
3160	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cherubini_spering.mp4
3160	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cherubini_grunert.mp4
3160	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/puritani_bonynge.mp4
3160	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cherubini_markevitch.mp4
3162	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/vaccaj_giulietta.mp4
3167	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/arriaga_savall_mvt_ii.mp3
3167	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/arriaga_savall_mvt_i.mp3
3169	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/komitas_terterian.mp4
3169	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/webster_ives.mp4
3169	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/dandrieu_laissez_paitre_betes_jarry.mp4
3173	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/sons/gretry_voisine.mp3
3177	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/melisande_daniel_michel_kirchschlager_rattle.mp3
3179	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/caplet_ronde_monde_schaer.mp4
318	corpsHtml	img	www.hbdirect.com	http://www.hbdirect.com/coverm/81/32081.jpg
318	chapoHtml	img	www.jpc.de	http://www.jpc.de/image/cover/front/0/5837117.jpg
3182	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schoeck_durande_debut_venzago.mp4
3182	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schoeck_durande_gabriele_pierreries_venzago.mp4
3182	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schoeck_penthesilea_malediction_venzago.mp4
3182	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schoeck_urach_harnish_venzago_extrait.mp4
3182	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schoeck_venus_horace_monologue_venzago.mp4
3182	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schoeck_doni_albrecht_extrait.mp3
3182	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schoeck_durande_peuple_paris_venzago.mp4
3184	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/mendelssohn_bernius_7_gnadig.mp4
3184	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/mendelssohn_bernius_7_surrexit_pastor.mp4
3185	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/thora_ouverture.mp3
3185	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/czerny_athinaos.mp4
3190	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_lassus_ubi_est_abel.mp4
3190	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_carissimi.mp4
3190	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_pasquini_duo_meurtre.mp4
3190	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_pasquini_questions_dieu.mp4
3190	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_pasquini_choeur_peur.mp4
3190	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_scarlatti_questions_dieu.mp4
3190	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_scarlatti_dieu_malediction.mp4
3190	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_caldara_abel_pastor_bartoli.mp4
3192	corpsHtml	lien	pastellists.com	http://pastellists.com/Articles/Loir.pdf
3194	corpsHtml	img	operacritiques.free.fr	http://operacritiques.free.fr/css/images/prononciation_sutherland.png
3196	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_rolle.mp4
3196	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_kreutzer_adam_aurore_1.mp3
3196	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_kreutzer_adam_aurore_2.mp3
3196	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_kreutzer_final_i_1.mp3
3196	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_kreutzer_final_i_2.mp3
3196	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_kreutzer_duo_fatal_1.mp3
3196	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/cain_kreutzer_duo_fatal_2.mp3
3197	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/yniold_torture_avec_coupure_kawka.mp3
3197	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/yniold_torture_avec_lit_rattle.mp3
320	corpsHtml	img	www.pluto.no	http://www.pluto.no/kulturspeilet/faste/cd/bildemag/C/komponister/Borgstrom_Hjalmar.jpg
320	corpsHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://piloris.free.fr/thora2.mp3
320	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://piloris.free.fr/thora1.mp3
320	chapoHtml	img	www.pluto.no	http://www.pluto.no/kulturspeilet/faste/cd/bildemag/D/cd/Borgstrom_ThoraRimol.jpg
3200	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pfleger_annonciation.mp4
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_prelude.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_entree.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_fontaine-rencontre.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_fontaine-embrasser.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_vouliez-pas.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_anneau-tutti.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_mains-tremblent.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_anneau-jetez.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_interlude-fontaine.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_cheval.mp3
3201	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pelleas_leitmotive_golaud_que-faites.mp3
3203	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/bernhard_romberg_symphonies_willens_fin.mp4
3204	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/kalinnikov_1.mp4
3206	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/dalbavie_source_regard_seattle.mp4
3207	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2KYMa_X0AAGD6f?format=jpg&name=small
3221	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2NstOpWEAUo2WJ.jpg
3221	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2Ptb7PXEAYz-0b.jpg
3221	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2OZzBWXIAAQl1J.png
3221	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2OdiDqXMAAPKF7.jpg
3221	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2OfIMIWQAAEyCj.jpg
3221	corpsHtml	iframe	www.youtube.com	http://www.youtube.com/embed/yiibDQUPt8Q
3221	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2Ps9hvXEBMy9Z3.jpg
3221	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2NstOpWEAUo2WJ.jpg
3221	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2Ptb7PXEAYz-0b.jpg
3221	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2OZzBWXIAAQl1J.png
3221	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2OdiDqXMAAPKF7.jpg
3221	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2OfIMIWQAAEyCj.jpg
3221	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2Ps9hvXEBMy9Z3.jpg
3222	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2U8fjqWEAAOfxl.jpg
3222	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2VDRVNXoAA-Jtr.jpg
3222	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2U8fjqWEAAOfxl.jpg
3222	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2VDRVNXoAA-Jtr.jpg
3222	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2U8fjqWEAAOfxl.jpg
3223	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2Z5sU6WYAIRpYk.jpg
3223	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2aAL3IWYAQJfD7.jpg
3223	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2ay3eBXwAAK2m7.jpg
3223	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2aBO1fXoAAe8ii.jpg
3223	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2aCbLgWEAU327V.jpg
3223	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2Z5sU6WYAIRpYk.jpg
3223	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2aAL3IWYAQJfD7.jpg
3223	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2ay3eBXwAAK2m7.jpg
3223	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2aBO1fXoAAe8ii.jpg
3223	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2aCbLgWEAU327V.jpg
3226	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2dhH0GWUAAI8cg.jpg
3226	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2eNrBEXMAAH1nr.jpg
3226	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2eO8-NX0AAXXSm.jpg
3226	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2ePaHBWQAQkzVO.jpg
3226	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2fFb48XoAMXqo-.jpg
3226	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2fFwZZWYAAvqzC.jpg
3227	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2lWC1OWUAEUTAS.jpg
3227	corpsHtml	iframe	www.youtube.com	http://www.youtube.com/embed/jjnA9005MHg
3227	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2lWC1OWUAEUTAS.jpg
3228	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2puR5tXMAIAKsb.jpg
3228	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2pxACjXMAQZ7mL.jpg
3228	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2px2zeWYAoHQI4.jpg
3228	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2puR5tXMAIAKsb.jpg
3228	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2pxACjXMAQZ7mL.jpg
3228	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2px2zeWYAoHQI4.jpg
3229	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2sZ0-HWYAIO5Hk.jpg
3229	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2vamkYWYAEPTQn.jpg
3229	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2sb_8KXEAEIL7s.jpg
3229	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2seOanXwAQE0IG.jpg
3229	corpsHtml	iframe	www.youtube.com	http://www.youtube.com/embed/mdVqVVTh188
3229	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2sZ0-HWYAIO5Hk.jpg
3229	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2vamkYWYAEPTQn.jpg
3229	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2sb_8KXEAEIL7s.jpg
3229	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2seOanXwAQE0IG.jpg
3230	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2x5f7LWQAINEht.jpg
3230	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2zYC9kXEAUb0Pr.jpg
3230	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2zbPrJXwAcWo2Z.jpg
3230	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2zcL5sWUAUu8sD.jpg
3230	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2zaM38WUAIZX29.jpg
3230	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2zcwZ0XEAgFLIu.jpg
3230	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2x5f7LWQAINEht.jpg
3230	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2zYC9kXEAUb0Pr.jpg
3230	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2zbPrJXwAcWo2Z.jpg
3230	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2zcL5sWUAUu8sD.jpg
3230	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2zaM38WUAIZX29.jpg
3230	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2zaM38WUAIZX29.jpg
3230	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2zcwZ0XEAgFLIu.jpg
3230	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2zcL5sWUAUu8sD.jpg
3230	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2zcwZ0XEAgFLIu.jpg
3231	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E23hk4tXMAED76T.jpg
3231	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E23ng5MXMAIkiD2.jpg
3231	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E24oVHLXwAUC7lq.jpg
3231	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E24jjKxXIAMVifY.jpg
3231	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E24kYwDWUAAHQe1.jpg
3231	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E24ndmZXEAIfolB.jpg
3231	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E24oWXJXIAEXpu-.jpg
3231	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E24oXaYXEAEgWVM.jpg
3231	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E24pgnWWYAACQXO.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E23hk4tXMAED76T.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E23ng5MXMAIkiD2.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E24oVHLXwAUC7lq.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E24jjKxXIAMVifY.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E24kYwDWUAAHQe1.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E24ndmZXEAIfolB.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E24oWXJXIAEXpu-.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E24oVHLXwAUC7lq.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E24oXaYXEAEgWVM.jpg
3231	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E24pgnWWYAACQXO.jpg
3232	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/carotte_scene.mp3
3232	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/carotte_glisse.mp3
3232	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/carotte_calotte.mp3
3232	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/carotte_etirer.mp3
3232	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/carotte_raide.mp3
3232	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/carotte_cheveux.mp3
3234	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/otello_marmoreo_farina_grundheber.mp3
3234	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/otello_marmoreo_antonenko_lucic.mp3
3234	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/otello_marmoreo_schock_metternich.mp3
3234	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/otello_marmoreo_hopf_metternich.mp3
3236	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E278c2CXMAAKQqh.jpg
3236	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E29VutxWYAAGeug.jpg
3236	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2_LoxxWQAM1vPM.jpg
3236	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E2_MiF2WYAIOM5I.jpg
3236	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E278c2CXMAAKQqh.jpg
3236	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E29VutxWYAAGeug.jpg
3236	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2_LoxxWQAM1vPM.jpg
3236	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E2_MiF2WYAIOM5I.jpg
3237	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E3BNln8X0AEnRbX.jpg
3237	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E3DJCScXEAITCmX.jpg
3237	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E3DJrPRWYAYk24j.jpg
3237	corpsHtml	img	pbs.twimg.com	http://pbs.twimg.com/media/E3DLGAeWYAIV5xV.jpg
3237	corpsHtml	iframe	www.youtube.com	http://www.youtube.com/embed/nyoUClfsiI0
3237	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E3BNln8X0AEnRbX.jpg
3237	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E3DJCScXEAITCmX.jpg
3237	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E3DJrPRWYAYk24j.jpg
3237	corpsHtml	lien	pbs.twimg.com	http://pbs.twimg.com/media/E3DLGAeWYAIV5xV.jpg
3238	corpsHtml	video	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pachelbel_chaise-dieu_essl_chaconne_sol.mp4
3238	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pachelbel_simmern_essl_chaconne_sol.mp4
3238	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/balbastre_roch_chapuis_marseillais.mp3
3238	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/grigny_maximin_bardon_veni_dialogue.mp3
3238	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/grigny_seurre_lecaudey_supernum_amen.mp4
3238	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/rameau_cintegabelle_rechsteiner_rigaudon_castor.mp4
3238	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/daquin_gellone_falcioni_noel_3.mp4
3238	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/corrette_orgelet_meylan_a_minuit_fut_fait.mp4
3238	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/boyvin_champagnole_delor_dialogue_de_recit_cromorne_tierce.mp4
3239	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schumann_etuden_5_rothkopf.mp4
3239	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schumann_skizzen_1_rothkopf.mp4
3239	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/schumann_fugen_4_rothkopf.mp4
324	corpsHtml	img	www.klassiekemuziekgids.net	http://www.klassiekemuziekgids.net/images/componisten/takemitsu.jpg
324	chapoHtml	object	operacritiques.free.fr	http://operacritiques.free.fr/css/dewplayer.swf?son=http://musicontempo.free.fr/treelinecpl.mp3
3242	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/foroni_cristina_svezia_costringermi_sacrifizio.mp3
3242	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/foroni_cristina_svezia_materna_terra.mp3
3242	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/foroni_cristina_svezia_alma_rea.mp3
3244	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/dupuy_basson.mp4
3244	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/graener_eugen.mp4
3244	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/alfven_symphonie_3_par_alfven.mp4
3248	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/campra_requiem_malgoire_introitus.mp4
3250	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/ezechias_charpentier.mp3
3254	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/dupuy_basson.mp4
3255	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/circe_asterie.mp4
3257	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/graener_eugen.mp4
3257	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/alfven_symphonie_3_par_alfven.mp4
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/arthaud_meyerbeer.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/poutou_mozart.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/melenchon_giordano.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/roussel_prokofiev.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/hidalgo_humperdinck.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/taubira_strauss.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/jadot_mozart.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/macron_maazel.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/pecresse_verdi.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/lassalle_berlioz.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/asselineau_chabrier.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/le-pen_honegger.mp3
3260	corpsHtml	audio	operacritiques.free.fr	http://operacritiques.free.fr/css/images/zemmour_corigliano.mp3
3263	corpsHtml	audio	piloris.free.fr	http://piloris.free.fr/css/images/beethoven_russe_flute_107.mp3
3263	corpsHtml	audio	piloris.free.fr	http://piloris.free.fr/css/images/beethoven_russe_quatuor_7.mp3
3263	corpsHtml	audio	piloris.free.fr	http://piloris.free.fr/css/images/godounov_slava_soleil_semkow.mp3
3263	corpsHtml	img	piloris.free.fr	http://piloris.free.fr/css/images/lvov_prach_gloire_au_soleil.png
3263	corpsHtml	audio	piloris.free.fr	http://piloris.free.fr/css/images/arenski_soleil.mp3
3263	corpsHtml	audio	piloris.free.fr	http://piloris.free.fr/css/images/stravinski_oiseau_folklore_pin_jansons.mp4
